First Line of Blah-de-blah, Lottery Number
wwellesley14,Wellesley14,Wendy,2016,B2067914,McAfee,85
wwellesley13,Wellesley13,Wendy,2018,B2067913,Claflin,242
wwellesley12,Wellesley12,Wendy,2016,B2067912,Dower,20
wwellesley11,Wellesley11,Wendy,2016,B2067911,Cazenove,95
wwellesley10,Wellesley10,Wendy,2016,B2067910,Stone Davis,98
wwellesley9,Wellesley9,Wendy,2018,B206799,Cazenove,292
wwellesley8,Wellesley8,Wendy,2017,B206798,Severance,107
wwellesley7,Wellesley7,Wendy,2018,B206797,Severance,243
wwellesley6,Wellesley6,Wendy,2016,B206796,Shafer,75
wwellesley5,Wellesley5,Wendy,2017,B206795,Dower,104
wwellesley4,Wellesley4,Wendy,2018,B206794,Freeman,227
wwellesley3,Wellesley3,Wendy,2016,B206793,Shafer,5
wwellesley2,Wellesley2,Wendy,2017,B206792,Pomeroy,105
wwellesley1,Wellesley1,Wendy,2016,B206791,Dower,57
