First Line of Blah-de-blah, Lottery Number
wwellesley67,Wellesley67,Wendy,2016,B2067967,Munger,70
wwellesley66,Wellesley66,Wendy,2016,B2067966,Freeman,19
wwellesley65,Wellesley65,Wendy,2016,B2067965,Bates,61
wwellesley64,Wellesley64,Wendy,2017,B2067964,McAfee,106
wwellesley63,Wellesley63,Wendy,2017,B2067963,Dower,136
wwellesley62,Wellesley62,Wendy,2016,B2067962,McAfee,11
wwellesley61,Wellesley61,Wendy,2016,B2067961,Severance,96
wwellesley60,Wellesley60,Wendy,2017,B2067960,Stone Davis,124
wwellesley59,Wellesley59,Wendy,2017,B2067959,Tower,121
wwellesley58,Wellesley58,Wendy,2016,B2067958,Claflin,14
wwellesley57,Wellesley57,Wendy,2017,B2067957,Severance,189
wwellesley56,Wellesley56,Wendy,2017,B2067956,Dower,135
wwellesley55,Wellesley55,Wendy,2017,B2067955,Tower,196
wwellesley54,Wellesley54,Wendy,2017,B2067954,Cazenove,116
wwellesley53,Wellesley53,Wendy,2017,B2067953,McAfee,174
wwellesley52,Wellesley52,Wendy,2016,B2067952,Munger,92
wwellesley51,Wellesley51,Wendy,2018,B2067951,Beebe,252
wwellesley50,Wellesley50,Wendy,2016,B2067950,Bates,33
wwellesley49,Wellesley49,Wendy,2017,B2067949,Bates,132
wwellesley48,Wellesley48,Wendy,2018,B2067948,Munger,266
wwellesley47,Wellesley47,Wendy,2018,B2067947,Severance,296
wwellesley46,Wellesley46,Wendy,2016,B2067946,Cazenove,20
wwellesley45,Wellesley45,Wendy,2018,B2067945,Cazenove,288
wwellesley44,Wellesley44,Wendy,2017,B2067944,Shafer,191
wwellesley43,Wellesley43,Wendy,2018,B2067943,Lake House,205
wwellesley42,Wellesley42,Wendy,2018,B2067942,Severance,228
wwellesley41,Wellesley41,Wendy,2018,B2067941,Stone Davis,239
wwellesley40,Wellesley40,Wendy,2016,B2067940,Munger,22
wwellesley39,Wellesley39,Wendy,2016,B2067939,Stone Davis,43
wwellesley38,Wellesley38,Wendy,2017,B2067938,McAfee,198
wwellesley37,Wellesley37,Wendy,2018,B2067937,Dower,284
wwellesley36,Wellesley36,Wendy,2018,B2067936,Lake House,231
wwellesley35,Wellesley35,Wendy,2018,B2067935,McAfee,211
wwellesley34,Wellesley34,Wendy,2016,B2067934,Pomeroy,21
wwellesley33,Wellesley33,Wendy,2016,B2067933,Stone Davis,38
wwellesley32,Wellesley32,Wendy,2016,B2067932,Pomeroy,89
wwellesley31,Wellesley31,Wendy,2016,B2067931,Cazenove,18
wwellesley30,Wellesley30,Wendy,2017,B2067930,Cazenove,166
wwellesley29,Wellesley29,Wendy,2016,B2067929,Freeman,65
wwellesley28,Wellesley28,Wendy,2016,B2067928,Bates,12
wwellesley27,Wellesley27,Wendy,2016,B2067927,Dower,77
wwellesley26,Wellesley26,Wendy,2017,B2067926,McAfee,102
wwellesley25,Wellesley25,Wendy,2016,B2067925,Cazenove,58
wwellesley24,Wellesley24,Wendy,2018,B2067924,Beebe,207
wwellesley23,Wellesley23,Wendy,2017,B2067923,Cazenove,128
wwellesley22,Wellesley22,Wendy,2016,B2067922,Cazenove,66
wwellesley21,Wellesley21,Wendy,2016,B2067921,Bates,7
wwellesley20,Wellesley20,Wendy,2016,B2067920,Beebe,51
wwellesley19,Wellesley19,Wendy,2016,B2067919,Bates,94
wwellesley18,Wellesley18,Wendy,2017,B2067918,Shafer,180
wwellesley17,Wellesley17,Wendy,2018,B2067917,Bates,261
wwellesley16,Wellesley16,Wendy,2016,B2067916,Bates,47
wwellesley15,Wellesley15,Wendy,2018,B2067915,Tower,259
wwellesley14,Wellesley14,Wendy,2017,B2067914,Severance,193
wwellesley13,Wellesley13,Wendy,2016,B2067913,Cazenove,50
wwellesley12,Wellesley12,Wendy,2017,B2067912,Severance,179
wwellesley11,Wellesley11,Wendy,2017,B2067911,Tower,171
wwellesley10,Wellesley10,Wendy,2017,B2067910,Freeman,129
wwellesley9,Wellesley9,Wendy,2018,B206799,Cazenove,215
wwellesley8,Wellesley8,Wendy,2017,B206798,Cazenove,140
wwellesley7,Wellesley7,Wendy,2016,B206797,Severance,74
wwellesley6,Wellesley6,Wendy,2016,B206796,McAfee,25
wwellesley5,Wellesley5,Wendy,2016,B206795,Bates,39
wwellesley4,Wellesley4,Wendy,2018,B206794,Tower,208
wwellesley3,Wellesley3,Wendy,2016,B206793,Freeman,2
wwellesley2,Wellesley2,Wendy,2017,B206792,Cazenove,160
wwellesley1,Wellesley1,Wendy,2017,B206791,McAfee,188
