First Line of Blah-de-blah, Lottery Number
wwellesley48,Wellesley48,Wendy,2017,B2067948,Cazenove,387
wwellesley47,Wellesley47,Wendy,2016,B2067947,Pomeroy,83
wwellesley46,Wellesley46,Wendy,2016,B2067946,Shafer,182
wwellesley45,Wellesley45,Wendy,2016,B2067945,Shafer,60
wwellesley44,Wellesley44,Wendy,2016,B2067944,Dower,30
wwellesley43,Wellesley43,Wendy,2017,B2067943,Beebe,324
wwellesley42,Wellesley42,Wendy,2016,B2067942,Dower,27
wwellesley41,Wellesley41,Wendy,2016,B2067941,McAfee,5
wwellesley40,Wellesley40,Wendy,2016,B2067940,Tower,123
wwellesley39,Wellesley39,Wendy,2016,B2067939,Pomeroy,129
wwellesley38,Wellesley38,Wendy,2016,B2067938,Tower,163
wwellesley37,Wellesley37,Wendy,2017,B2067937,Stone Davis,247
wwellesley36,Wellesley36,Wendy,2017,B2067936,Bates,250
wwellesley35,Wellesley35,Wendy,2016,B2067935,Claflin,49
wwellesley34,Wellesley34,Wendy,2018,B2067934,Munger,477
wwellesley33,Wellesley33,Wendy,2018,B2067933,Shafer,550
wwellesley32,Wellesley32,Wendy,2016,B2067932,Pomeroy,192
wwellesley31,Wellesley31,Wendy,2016,B2067931,Dower,9
wwellesley30,Wellesley30,Wendy,2016,B2067930,Tower,196
wwellesley29,Wellesley29,Wendy,2016,B2067929,Bates,169
wwellesley28,Wellesley28,Wendy,2017,B2067928,Freeman,277
wwellesley27,Wellesley27,Wendy,2017,B2067927,Beebe,377
wwellesley26,Wellesley26,Wendy,2016,B2067926,Bates,157
wwellesley25,Wellesley25,Wendy,2018,B2067925,McAfee,426
wwellesley24,Wellesley24,Wendy,2018,B2067924,Cazenove,555
wwellesley23,Wellesley23,Wendy,2017,B2067923,Stone Davis,307
wwellesley22,Wellesley22,Wendy,2016,B2067922,Freeman,8
wwellesley21,Wellesley21,Wendy,2016,B2067921,Dower,198
wwellesley20,Wellesley20,Wendy,2016,B2067920,Cazenove,113
wwellesley19,Wellesley19,Wendy,2017,B2067919,Dower,373
wwellesley18,Wellesley18,Wendy,2017,B2067918,Pomeroy,321
wwellesley17,Wellesley17,Wendy,2016,B2067917,Claflin,140
wwellesley16,Wellesley16,Wendy,2016,B2067916,Severance,84
wwellesley15,Wellesley15,Wendy,2018,B2067915,Lake House,595
wwellesley14,Wellesley14,Wendy,2017,B2067914,Lake House,367
wwellesley13,Wellesley13,Wendy,2016,B2067913,Tower,34
wwellesley12,Wellesley12,Wendy,2016,B2067912,McAfee,105
wwellesley11,Wellesley11,Wendy,2018,B2067911,Tower,556
wwellesley10,Wellesley10,Wendy,2016,B2067910,Tower,156
wwellesley9,Wellesley9,Wendy,2016,B206799,Munger,188
wwellesley8,Wellesley8,Wendy,2016,B206798,Claflin,181
wwellesley7,Wellesley7,Wendy,2016,B206797,Claflin,42
wwellesley6,Wellesley6,Wendy,2016,B206796,Tower,80
wwellesley5,Wellesley5,Wendy,2016,B206795,Beebe,135
wwellesley4,Wellesley4,Wendy,2018,B206794,Shafer,404
wwellesley3,Wellesley3,Wendy,2018,B206793,Beebe,456
wwellesley2,Wellesley2,Wendy,2016,B206792,Lake House,155
wwellesley1,Wellesley1,Wendy,2016,B206791,Beebe,61
