Username,Last name, First name,Class year,B number,Current Residence Hall,Lottery Number, Lottery Number
wwellesley1862,Wellesley1862,Wendy,2016,B206791862,Tower,392
wwellesley1861,Wellesley1861,Wendy,2016,B206791861,Bates,621
wwellesley1860,Wellesley1860,Wendy,2017,B206791860,Tower,1778
wwellesley1859,Wellesley1859,Wendy,2018,B206791859,McAfee,2267
wwellesley1858,Wellesley1858,Wendy,2018,B206791858,Freeman,2429
wwellesley1857,Wellesley1857,Wendy,2016,B206791857,Beebe,213
wwellesley1856,Wellesley1856,Wendy,2016,B206791856,Cazenove,843
wwellesley1855,Wellesley1855,Wendy,2018,B206791855,Pomeroy,2397
wwellesley1854,Wellesley1854,Wendy,2016,B206791854,Dower,540
wwellesley1853,Wellesley1853,Wendy,2018,B206791853,Munger,2946
wwellesley1852,Wellesley1852,Wendy,2016,B206791852,Munger,165
wwellesley1851,Wellesley1851,Wendy,2018,B206791851,Tower,2814
wwellesley1850,Wellesley1850,Wendy,2018,B206791850,Cazenove,2614
wwellesley1849,Wellesley1849,Wendy,2018,B206791849,Shafer,2708
wwellesley1848,Wellesley1848,Wendy,2018,B206791848,Bates,2135
wwellesley1847,Wellesley1847,Wendy,2017,B206791847,Lake House,1745
wwellesley1846,Wellesley1846,Wendy,2017,B206791846,Lake House,1848
wwellesley1845,Wellesley1845,Wendy,2016,B206791845,Tower,320
wwellesley1844,Wellesley1844,Wendy,2016,B206791844,Lake House,730
wwellesley1843,Wellesley1843,Wendy,2018,B206791843,Claflin,2270
wwellesley1842,Wellesley1842,Wendy,2018,B206791842,Munger,2301
wwellesley1841,Wellesley1841,Wendy,2017,B206791841,Dower,1002
wwellesley1840,Wellesley1840,Wendy,2017,B206791840,Lake House,1422
wwellesley1839,Wellesley1839,Wendy,2017,B206791839,Tower,1798
wwellesley1838,Wellesley1838,Wendy,2016,B206791838,Munger,107
wwellesley1837,Wellesley1837,Wendy,2017,B206791837,Lake House,1972
wwellesley1836,Wellesley1836,Wendy,2016,B206791836,Bates,488
wwellesley1835,Wellesley1835,Wendy,2017,B206791835,Freeman,1770
wwellesley1834,Wellesley1834,Wendy,2016,B206791834,Severance,436
wwellesley1833,Wellesley1833,Wendy,2016,B206791833,Munger,973
wwellesley1832,Wellesley1832,Wendy,2017,B206791832,Severance,1329
wwellesley1831,Wellesley1831,Wendy,2018,B206791831,Dower,2903
wwellesley1830,Wellesley1830,Wendy,2017,B206791830,Shafer,1572
wwellesley1829,Wellesley1829,Wendy,2017,B206791829,Lake House,1335
wwellesley1828,Wellesley1828,Wendy,2017,B206791828,Munger,1553
wwellesley1827,Wellesley1827,Wendy,2016,B206791827,Shafer,169
wwellesley1826,Wellesley1826,Wendy,2018,B206791826,Shafer,2849
wwellesley1825,Wellesley1825,Wendy,2018,B206791825,Dower,2782
wwellesley1824,Wellesley1824,Wendy,2016,B206791824,Lake House,15
wwellesley1823,Wellesley1823,Wendy,2016,B206791823,Beebe,671
wwellesley1822,Wellesley1822,Wendy,2016,B206791822,Claflin,951
wwellesley1821,Wellesley1821,Wendy,2016,B206791821,Claflin,279
wwellesley1820,Wellesley1820,Wendy,2017,B206791820,Munger,1973
wwellesley1819,Wellesley1819,Wendy,2016,B206791819,Pomeroy,863
wwellesley1818,Wellesley1818,Wendy,2016,B206791818,Pomeroy,216
wwellesley1817,Wellesley1817,Wendy,2016,B206791817,Shafer,893
wwellesley1816,Wellesley1816,Wendy,2016,B206791816,Shafer,913
wwellesley1815,Wellesley1815,Wendy,2016,B206791815,Stone Davis,864
wwellesley1814,Wellesley1814,Wendy,2018,B206791814,Munger,2044
wwellesley1813,Wellesley1813,Wendy,2016,B206791813,Beebe,949
wwellesley1812,Wellesley1812,Wendy,2018,B206791812,Cazenove,2543
wwellesley1811,Wellesley1811,Wendy,2016,B206791811,Cazenove,520
wwellesley1810,Wellesley1810,Wendy,2016,B206791810,Claflin,428
wwellesley1809,Wellesley1809,Wendy,2016,B206791809,Shafer,301
wwellesley1808,Wellesley1808,Wendy,2016,B206791808,Beebe,238
wwellesley1807,Wellesley1807,Wendy,2018,B206791807,Dower,2136
wwellesley1806,Wellesley1806,Wendy,2016,B206791806,Stone Davis,724
wwellesley1805,Wellesley1805,Wendy,2018,B206791805,Tower,2433
wwellesley1804,Wellesley1804,Wendy,2017,B206791804,Munger,1111
wwellesley1803,Wellesley1803,Wendy,2016,B206791803,Freeman,770
wwellesley1802,Wellesley1802,Wendy,2016,B206791802,Freeman,44
wwellesley1801,Wellesley1801,Wendy,2016,B206791801,Severance,421
wwellesley1800,Wellesley1800,Wendy,2016,B206791800,Lake House,971
wwellesley1799,Wellesley1799,Wendy,2016,B206791799,Cazenove,76
wwellesley1798,Wellesley1798,Wendy,2016,B206791798,Cazenove,529
wwellesley1797,Wellesley1797,Wendy,2018,B206791797,Dower,2738
wwellesley1796,Wellesley1796,Wendy,2016,B206791796,Lake House,2
wwellesley1795,Wellesley1795,Wendy,2017,B206791795,McAfee,1513
wwellesley1794,Wellesley1794,Wendy,2017,B206791794,Tower,1647
wwellesley1793,Wellesley1793,Wendy,2018,B206791793,Shafer,2186
wwellesley1792,Wellesley1792,Wendy,2016,B206791792,Shafer,725
wwellesley1791,Wellesley1791,Wendy,2018,B206791791,McAfee,2114
wwellesley1790,Wellesley1790,Wendy,2016,B206791790,Lake House,445
wwellesley1789,Wellesley1789,Wendy,2017,B206791789,Severance,1164
wwellesley1788,Wellesley1788,Wendy,2017,B206791788,Stone Davis,1067
wwellesley1787,Wellesley1787,Wendy,2017,B206791787,Claflin,1847
wwellesley1786,Wellesley1786,Wendy,2016,B206791786,Severance,57
wwellesley1785,Wellesley1785,Wendy,2017,B206791785,Bates,1326
wwellesley1784,Wellesley1784,Wendy,2016,B206791784,Cazenove,661
wwellesley1783,Wellesley1783,Wendy,2018,B206791783,Bates,2490
wwellesley1782,Wellesley1782,Wendy,2018,B206791782,Severance,2675
wwellesley1781,Wellesley1781,Wendy,2018,B206791781,Lake House,2443
wwellesley1780,Wellesley1780,Wendy,2018,B206791780,Tower,2588
wwellesley1779,Wellesley1779,Wendy,2016,B206791779,Dower,305
wwellesley1778,Wellesley1778,Wendy,2016,B206791778,Freeman,889
wwellesley1777,Wellesley1777,Wendy,2016,B206791777,Munger,201
wwellesley1776,Wellesley1776,Wendy,2018,B206791776,Pomeroy,2244
wwellesley1775,Wellesley1775,Wendy,2016,B206791775,Shafer,570
wwellesley1774,Wellesley1774,Wendy,2016,B206791774,Munger,405
wwellesley1773,Wellesley1773,Wendy,2018,B206791773,Pomeroy,2497
wwellesley1772,Wellesley1772,Wendy,2016,B206791772,Severance,819
wwellesley1771,Wellesley1771,Wendy,2018,B206791771,Pomeroy,2907
wwellesley1770,Wellesley1770,Wendy,2018,B206791770,Tower,2109
wwellesley1769,Wellesley1769,Wendy,2016,B206791769,McAfee,933
wwellesley1768,Wellesley1768,Wendy,2016,B206791768,Shafer,38
wwellesley1767,Wellesley1767,Wendy,2016,B206791767,McAfee,340
wwellesley1766,Wellesley1766,Wendy,2017,B206791766,Pomeroy,1256
wwellesley1765,Wellesley1765,Wendy,2018,B206791765,Pomeroy,2839
wwellesley1764,Wellesley1764,Wendy,2018,B206791764,Shafer,2627
wwellesley1763,Wellesley1763,Wendy,2016,B206791763,Beebe,188
wwellesley1762,Wellesley1762,Wendy,2016,B206791762,Freeman,46
wwellesley1761,Wellesley1761,Wendy,2017,B206791761,McAfee,1148
wwellesley1760,Wellesley1760,Wendy,2016,B206791760,Munger,191
wwellesley1759,Wellesley1759,Wendy,2016,B206791759,Munger,905
wwellesley1758,Wellesley1758,Wendy,2016,B206791758,Stone Davis,611
wwellesley1757,Wellesley1757,Wendy,2017,B206791757,Munger,1029
wwellesley1756,Wellesley1756,Wendy,2016,B206791756,Bates,854
wwellesley1755,Wellesley1755,Wendy,2017,B206791755,Bates,1620
wwellesley1754,Wellesley1754,Wendy,2016,B206791754,Cazenove,22
wwellesley1753,Wellesley1753,Wendy,2017,B206791753,Stone Davis,1362
wwellesley1752,Wellesley1752,Wendy,2017,B206791752,Severance,1122
wwellesley1751,Wellesley1751,Wendy,2018,B206791751,Munger,2959
wwellesley1750,Wellesley1750,Wendy,2016,B206791750,Shafer,894
wwellesley1749,Wellesley1749,Wendy,2017,B206791749,Claflin,1439
wwellesley1748,Wellesley1748,Wendy,2016,B206791748,Dower,944
wwellesley1747,Wellesley1747,Wendy,2016,B206791747,Cazenove,83
wwellesley1746,Wellesley1746,Wendy,2017,B206791746,Bates,1776
wwellesley1745,Wellesley1745,Wendy,2016,B206791745,McAfee,616
wwellesley1744,Wellesley1744,Wendy,2017,B206791744,Stone Davis,1438
wwellesley1743,Wellesley1743,Wendy,2017,B206791743,McAfee,1984
wwellesley1742,Wellesley1742,Wendy,2018,B206791742,Lake House,2360
wwellesley1741,Wellesley1741,Wendy,2018,B206791741,Claflin,2273
wwellesley1740,Wellesley1740,Wendy,2016,B206791740,Beebe,157
wwellesley1739,Wellesley1739,Wendy,2017,B206791739,Pomeroy,1044
wwellesley1738,Wellesley1738,Wendy,2017,B206791738,Pomeroy,1962
wwellesley1737,Wellesley1737,Wendy,2016,B206791737,Dower,397
wwellesley1736,Wellesley1736,Wendy,2018,B206791736,Stone Davis,2408
wwellesley1735,Wellesley1735,Wendy,2016,B206791735,Munger,600
wwellesley1734,Wellesley1734,Wendy,2017,B206791734,Lake House,1079
wwellesley1733,Wellesley1733,Wendy,2017,B206791733,Munger,1036
wwellesley1732,Wellesley1732,Wendy,2016,B206791732,Tower,662
wwellesley1731,Wellesley1731,Wendy,2017,B206791731,Stone Davis,1259
wwellesley1730,Wellesley1730,Wendy,2017,B206791730,Shafer,1994
wwellesley1729,Wellesley1729,Wendy,2016,B206791729,Munger,298
wwellesley1728,Wellesley1728,Wendy,2016,B206791728,Munger,255
wwellesley1727,Wellesley1727,Wendy,2017,B206791727,Claflin,1690
wwellesley1726,Wellesley1726,Wendy,2016,B206791726,Tower,584
wwellesley1725,Wellesley1725,Wendy,2016,B206791725,McAfee,327
wwellesley1724,Wellesley1724,Wendy,2016,B206791724,Cazenove,737
wwellesley1723,Wellesley1723,Wendy,2017,B206791723,Bates,1303
wwellesley1722,Wellesley1722,Wendy,2017,B206791722,McAfee,1246
wwellesley1721,Wellesley1721,Wendy,2017,B206791721,Freeman,1916
wwellesley1720,Wellesley1720,Wendy,2016,B206791720,Beebe,467
wwellesley1719,Wellesley1719,Wendy,2016,B206791719,Munger,355
wwellesley1718,Wellesley1718,Wendy,2018,B206791718,Shafer,2104
wwellesley1717,Wellesley1717,Wendy,2017,B206791717,Tower,1061
wwellesley1716,Wellesley1716,Wendy,2016,B206791716,Beebe,29
wwellesley1715,Wellesley1715,Wendy,2016,B206791715,Bates,275
wwellesley1714,Wellesley1714,Wendy,2016,B206791714,Severance,561
wwellesley1713,Wellesley1713,Wendy,2018,B206791713,Beebe,2651
wwellesley1712,Wellesley1712,Wendy,2017,B206791712,Bates,1877
wwellesley1711,Wellesley1711,Wendy,2016,B206791711,Stone Davis,697
wwellesley1710,Wellesley1710,Wendy,2016,B206791710,Munger,968
wwellesley1709,Wellesley1709,Wendy,2017,B206791709,Beebe,1693
wwellesley1708,Wellesley1708,Wendy,2018,B206791708,Bates,2069
wwellesley1707,Wellesley1707,Wendy,2016,B206791707,Munger,464
wwellesley1706,Wellesley1706,Wendy,2016,B206791706,Pomeroy,909
wwellesley1705,Wellesley1705,Wendy,2018,B206791705,Stone Davis,2095
wwellesley1704,Wellesley1704,Wendy,2018,B206791704,Freeman,2099
wwellesley1703,Wellesley1703,Wendy,2017,B206791703,Munger,1743
wwellesley1702,Wellesley1702,Wendy,2017,B206791702,Freeman,1860
wwellesley1701,Wellesley1701,Wendy,2016,B206791701,McAfee,756
wwellesley1700,Wellesley1700,Wendy,2018,B206791700,McAfee,2833
wwellesley1699,Wellesley1699,Wendy,2016,B206791699,McAfee,190
wwellesley1698,Wellesley1698,Wendy,2016,B206791698,Freeman,898
wwellesley1697,Wellesley1697,Wendy,2016,B206791697,Bates,727
wwellesley1696,Wellesley1696,Wendy,2017,B206791696,Shafer,1569
wwellesley1695,Wellesley1695,Wendy,2016,B206791695,McAfee,337
wwellesley1694,Wellesley1694,Wendy,2018,B206791694,Freeman,2918
wwellesley1693,Wellesley1693,Wendy,2016,B206791693,Freeman,145
wwellesley1692,Wellesley1692,Wendy,2016,B206791692,Pomeroy,127
wwellesley1691,Wellesley1691,Wendy,2017,B206791691,Dower,1886
wwellesley1690,Wellesley1690,Wendy,2016,B206791690,McAfee,609
wwellesley1689,Wellesley1689,Wendy,2018,B206791689,Shafer,2912
wwellesley1688,Wellesley1688,Wendy,2016,B206791688,Freeman,243
wwellesley1687,Wellesley1687,Wendy,2018,B206791687,Tower,2892
wwellesley1686,Wellesley1686,Wendy,2018,B206791686,Pomeroy,2727
wwellesley1685,Wellesley1685,Wendy,2016,B206791685,Pomeroy,161
wwellesley1684,Wellesley1684,Wendy,2016,B206791684,Beebe,290
wwellesley1683,Wellesley1683,Wendy,2018,B206791683,Pomeroy,2255
wwellesley1682,Wellesley1682,Wendy,2016,B206791682,Tower,94
wwellesley1681,Wellesley1681,Wendy,2018,B206791681,Beebe,2859
wwellesley1680,Wellesley1680,Wendy,2016,B206791680,Beebe,650
wwellesley1679,Wellesley1679,Wendy,2017,B206791679,Bates,1929
wwellesley1678,Wellesley1678,Wendy,2018,B206791678,Freeman,2795
wwellesley1677,Wellesley1677,Wendy,2016,B206791677,Bates,965
wwellesley1676,Wellesley1676,Wendy,2017,B206791676,Stone Davis,1345
wwellesley1675,Wellesley1675,Wendy,2016,B206791675,Dower,459
wwellesley1674,Wellesley1674,Wendy,2016,B206791674,Cazenove,767
wwellesley1673,Wellesley1673,Wendy,2017,B206791673,Severance,1642
wwellesley1672,Wellesley1672,Wendy,2017,B206791672,Tower,1180
wwellesley1671,Wellesley1671,Wendy,2016,B206791671,Claflin,916
wwellesley1670,Wellesley1670,Wendy,2018,B206791670,Cazenove,2470
wwellesley1669,Wellesley1669,Wendy,2016,B206791669,Beebe,560
wwellesley1668,Wellesley1668,Wendy,2017,B206791668,Pomeroy,1737
wwellesley1667,Wellesley1667,Wendy,2017,B206791667,Dower,1947
wwellesley1666,Wellesley1666,Wendy,2017,B206791666,Tower,1927
wwellesley1665,Wellesley1665,Wendy,2017,B206791665,McAfee,1406
wwellesley1664,Wellesley1664,Wendy,2016,B206791664,Beebe,124
wwellesley1663,Wellesley1663,Wendy,2016,B206791663,Severance,501
wwellesley1662,Wellesley1662,Wendy,2018,B206791662,Pomeroy,2146
wwellesley1661,Wellesley1661,Wendy,2016,B206791661,Dower,597
wwellesley1660,Wellesley1660,Wendy,2017,B206791660,Tower,1482
wwellesley1659,Wellesley1659,Wendy,2016,B206791659,Bates,121
wwellesley1658,Wellesley1658,Wendy,2017,B206791658,Dower,1306
wwellesley1657,Wellesley1657,Wendy,2016,B206791657,Dower,276
wwellesley1656,Wellesley1656,Wendy,2016,B206791656,McAfee,720
wwellesley1655,Wellesley1655,Wendy,2018,B206791655,Pomeroy,2897
wwellesley1654,Wellesley1654,Wendy,2016,B206791654,McAfee,414
wwellesley1653,Wellesley1653,Wendy,2016,B206791653,Claflin,36
wwellesley1652,Wellesley1652,Wendy,2016,B206791652,Freeman,832
wwellesley1651,Wellesley1651,Wendy,2016,B206791651,Stone Davis,437
wwellesley1650,Wellesley1650,Wendy,2018,B206791650,Dower,2278
wwellesley1649,Wellesley1649,Wendy,2016,B206791649,Beebe,757
wwellesley1648,Wellesley1648,Wendy,2018,B206791648,Shafer,2321
wwellesley1647,Wellesley1647,Wendy,2016,B206791647,Dower,321
wwellesley1646,Wellesley1646,Wendy,2016,B206791646,Cazenove,110
wwellesley1645,Wellesley1645,Wendy,2016,B206791645,Lake House,248
wwellesley1644,Wellesley1644,Wendy,2017,B206791644,Cazenove,1811
wwellesley1643,Wellesley1643,Wendy,2017,B206791643,Pomeroy,1085
wwellesley1642,Wellesley1642,Wendy,2016,B206791642,Freeman,945
wwellesley1641,Wellesley1641,Wendy,2016,B206791641,Shafer,457
wwellesley1640,Wellesley1640,Wendy,2017,B206791640,Dower,1812
wwellesley1639,Wellesley1639,Wendy,2017,B206791639,Bates,1788
wwellesley1638,Wellesley1638,Wendy,2016,B206791638,Stone Davis,206
wwellesley1637,Wellesley1637,Wendy,2016,B206791637,Munger,535
wwellesley1636,Wellesley1636,Wendy,2016,B206791636,Dower,981
wwellesley1635,Wellesley1635,Wendy,2017,B206791635,Shafer,1869
wwellesley1634,Wellesley1634,Wendy,2016,B206791634,Pomeroy,160
wwellesley1633,Wellesley1633,Wendy,2017,B206791633,Shafer,1197
wwellesley1632,Wellesley1632,Wendy,2018,B206791632,Severance,2703
wwellesley1631,Wellesley1631,Wendy,2016,B206791631,Claflin,537
wwellesley1630,Wellesley1630,Wendy,2016,B206791630,Claflin,373
wwellesley1629,Wellesley1629,Wendy,2017,B206791629,Tower,1837
wwellesley1628,Wellesley1628,Wendy,2017,B206791628,Bates,1762
wwellesley1627,Wellesley1627,Wendy,2016,B206791627,Dower,104
wwellesley1626,Wellesley1626,Wendy,2016,B206791626,McAfee,859
wwellesley1625,Wellesley1625,Wendy,2016,B206791625,Munger,559
wwellesley1624,Wellesley1624,Wendy,2017,B206791624,Bates,1586
wwellesley1623,Wellesley1623,Wendy,2016,B206791623,Beebe,771
wwellesley1622,Wellesley1622,Wendy,2018,B206791622,Severance,2341
wwellesley1621,Wellesley1621,Wendy,2018,B206791621,Pomeroy,2072
wwellesley1620,Wellesley1620,Wendy,2016,B206791620,Stone Davis,658
