Username,Last name, First name,Class year,B number,Current Residence Hall,Lottery Number
wwellesley1882,Wellesley1882,Wendy,2018,B206791882,Pomeroy
wwellesley1881,Wellesley1881,Wendy,2016,B206791881,Beebe
wwellesley1880,Wellesley1880,Wendy,2017,B206791880,Freeman
wwellesley1879,Wellesley1879,Wendy,2016,B206791879,Beebe
wwellesley1878,Wellesley1878,Wendy,2017,B206791878,Munger
wwellesley1877,Wellesley1877,Wendy,2016,B206791877,Cazenove
wwellesley1876,Wellesley1876,Wendy,2016,B206791876,Beebe
wwellesley1875,Wellesley1875,Wendy,2016,B206791875,Shafer
wwellesley1874,Wellesley1874,Wendy,2016,B206791874,Claflin
wwellesley1873,Wellesley1873,Wendy,2018,B206791873,Stone Davis
wwellesley1872,Wellesley1872,Wendy,2018,B206791872,Pomeroy
wwellesley1871,Wellesley1871,Wendy,2016,B206791871,McAfee
wwellesley1870,Wellesley1870,Wendy,2018,B206791870,Tower
wwellesley1869,Wellesley1869,Wendy,2016,B206791869,Severance
wwellesley1868,Wellesley1868,Wendy,2017,B206791868,Lake House
wwellesley1867,Wellesley1867,Wendy,2017,B206791867,McAfee
wwellesley1866,Wellesley1866,Wendy,2016,B206791866,Stone Davis
wwellesley1865,Wellesley1865,Wendy,2017,B206791865,Lake House
wwellesley1864,Wellesley1864,Wendy,2017,B206791864,Severance
wwellesley1863,Wellesley1863,Wendy,2018,B206791863,Severance
wwellesley1862,Wellesley1862,Wendy,2016,B206791862,Tower
wwellesley1861,Wellesley1861,Wendy,2016,B206791861,Bates
wwellesley1860,Wellesley1860,Wendy,2017,B206791860,Tower
wwellesley1859,Wellesley1859,Wendy,2018,B206791859,McAfee
wwellesley1858,Wellesley1858,Wendy,2018,B206791858,Freeman
wwellesley1857,Wellesley1857,Wendy,2016,B206791857,Beebe
wwellesley1856,Wellesley1856,Wendy,2016,B206791856,Cazenove
wwellesley1855,Wellesley1855,Wendy,2018,B206791855,Pomeroy
wwellesley1854,Wellesley1854,Wendy,2016,B206791854,Dower
wwellesley1853,Wellesley1853,Wendy,2018,B206791853,Munger
wwellesley1852,Wellesley1852,Wendy,2016,B206791852,Munger
wwellesley1851,Wellesley1851,Wendy,2018,B206791851,Tower
wwellesley1850,Wellesley1850,Wendy,2018,B206791850,Cazenove
wwellesley1849,Wellesley1849,Wendy,2018,B206791849,Shafer
wwellesley1848,Wellesley1848,Wendy,2018,B206791848,Bates
wwellesley1847,Wellesley1847,Wendy,2017,B206791847,Lake House
wwellesley1846,Wellesley1846,Wendy,2017,B206791846,Lake House
wwellesley1845,Wellesley1845,Wendy,2016,B206791845,Tower
wwellesley1844,Wellesley1844,Wendy,2016,B206791844,Lake House
wwellesley1843,Wellesley1843,Wendy,2018,B206791843,Claflin
wwellesley1842,Wellesley1842,Wendy,2018,B206791842,Munger
wwellesley1841,Wellesley1841,Wendy,2017,B206791841,Dower
wwellesley1840,Wellesley1840,Wendy,2017,B206791840,Lake House
wwellesley1839,Wellesley1839,Wendy,2017,B206791839,Tower
wwellesley1838,Wellesley1838,Wendy,2016,B206791838,Munger
wwellesley1837,Wellesley1837,Wendy,2017,B206791837,Lake House
wwellesley1836,Wellesley1836,Wendy,2016,B206791836,Bates
wwellesley1835,Wellesley1835,Wendy,2017,B206791835,Freeman
wwellesley1834,Wellesley1834,Wendy,2016,B206791834,Severance
wwellesley1833,Wellesley1833,Wendy,2016,B206791833,Munger
wwellesley1832,Wellesley1832,Wendy,2017,B206791832,Severance
wwellesley1831,Wellesley1831,Wendy,2018,B206791831,Dower
wwellesley1830,Wellesley1830,Wendy,2017,B206791830,Shafer
wwellesley1829,Wellesley1829,Wendy,2017,B206791829,Lake House
wwellesley1828,Wellesley1828,Wendy,2017,B206791828,Munger
wwellesley1827,Wellesley1827,Wendy,2016,B206791827,Shafer
wwellesley1826,Wellesley1826,Wendy,2018,B206791826,Shafer
wwellesley1825,Wellesley1825,Wendy,2018,B206791825,Dower
wwellesley1824,Wellesley1824,Wendy,2016,B206791824,Lake House
wwellesley1823,Wellesley1823,Wendy,2016,B206791823,Beebe
wwellesley1822,Wellesley1822,Wendy,2016,B206791822,Claflin
wwellesley1821,Wellesley1821,Wendy,2016,B206791821,Claflin
wwellesley1820,Wellesley1820,Wendy,2017,B206791820,Munger
wwellesley1819,Wellesley1819,Wendy,2016,B206791819,Pomeroy
wwellesley1818,Wellesley1818,Wendy,2016,B206791818,Pomeroy
wwellesley1817,Wellesley1817,Wendy,2016,B206791817,Shafer
wwellesley1816,Wellesley1816,Wendy,2016,B206791816,Shafer
wwellesley1815,Wellesley1815,Wendy,2016,B206791815,Stone Davis
wwellesley1814,Wellesley1814,Wendy,2018,B206791814,Munger
wwellesley1813,Wellesley1813,Wendy,2016,B206791813,Beebe
wwellesley1812,Wellesley1812,Wendy,2018,B206791812,Cazenove
wwellesley1811,Wellesley1811,Wendy,2016,B206791811,Cazenove
wwellesley1810,Wellesley1810,Wendy,2016,B206791810,Claflin
wwellesley1809,Wellesley1809,Wendy,2016,B206791809,Shafer
wwellesley1808,Wellesley1808,Wendy,2016,B206791808,Beebe
wwellesley1807,Wellesley1807,Wendy,2018,B206791807,Dower
wwellesley1806,Wellesley1806,Wendy,2016,B206791806,Stone Davis
wwellesley1805,Wellesley1805,Wendy,2018,B206791805,Tower
wwellesley1804,Wellesley1804,Wendy,2017,B206791804,Munger
wwellesley1803,Wellesley1803,Wendy,2016,B206791803,Freeman
wwellesley1802,Wellesley1802,Wendy,2016,B206791802,Freeman
wwellesley1801,Wellesley1801,Wendy,2016,B206791801,Severance
wwellesley1800,Wellesley1800,Wendy,2016,B206791800,Lake House
wwellesley1799,Wellesley1799,Wendy,2016,B206791799,Cazenove
wwellesley1798,Wellesley1798,Wendy,2016,B206791798,Cazenove
wwellesley1797,Wellesley1797,Wendy,2018,B206791797,Dower
wwellesley1796,Wellesley1796,Wendy,2016,B206791796,Lake House
wwellesley1795,Wellesley1795,Wendy,2017,B206791795,McAfee
wwellesley1794,Wellesley1794,Wendy,2017,B206791794,Tower
wwellesley1793,Wellesley1793,Wendy,2018,B206791793,Shafer
wwellesley1792,Wellesley1792,Wendy,2016,B206791792,Shafer
wwellesley1791,Wellesley1791,Wendy,2018,B206791791,McAfee
wwellesley1790,Wellesley1790,Wendy,2016,B206791790,Lake House
wwellesley1789,Wellesley1789,Wendy,2017,B206791789,Severance
wwellesley1788,Wellesley1788,Wendy,2017,B206791788,Stone Davis
wwellesley1787,Wellesley1787,Wendy,2017,B206791787,Claflin
wwellesley1786,Wellesley1786,Wendy,2016,B206791786,Severance
wwellesley1785,Wellesley1785,Wendy,2017,B206791785,Bates
wwellesley1784,Wellesley1784,Wendy,2016,B206791784,Cazenove
wwellesley1783,Wellesley1783,Wendy,2018,B206791783,Bates
wwellesley1782,Wellesley1782,Wendy,2018,B206791782,Severance
wwellesley1781,Wellesley1781,Wendy,2018,B206791781,Lake House
wwellesley1780,Wellesley1780,Wendy,2018,B206791780,Tower
wwellesley1779,Wellesley1779,Wendy,2016,B206791779,Dower
wwellesley1778,Wellesley1778,Wendy,2016,B206791778,Freeman
wwellesley1777,Wellesley1777,Wendy,2016,B206791777,Munger
wwellesley1776,Wellesley1776,Wendy,2018,B206791776,Pomeroy
wwellesley1775,Wellesley1775,Wendy,2016,B206791775,Shafer
wwellesley1774,Wellesley1774,Wendy,2016,B206791774,Munger
wwellesley1773,Wellesley1773,Wendy,2018,B206791773,Pomeroy
wwellesley1772,Wellesley1772,Wendy,2016,B206791772,Severance
wwellesley1771,Wellesley1771,Wendy,2018,B206791771,Pomeroy
wwellesley1770,Wellesley1770,Wendy,2018,B206791770,Tower
wwellesley1769,Wellesley1769,Wendy,2016,B206791769,McAfee
wwellesley1768,Wellesley1768,Wendy,2016,B206791768,Shafer
wwellesley1767,Wellesley1767,Wendy,2016,B206791767,McAfee
wwellesley1766,Wellesley1766,Wendy,2017,B206791766,Pomeroy
wwellesley1765,Wellesley1765,Wendy,2018,B206791765,Pomeroy
wwellesley1764,Wellesley1764,Wendy,2018,B206791764,Shafer
wwellesley1763,Wellesley1763,Wendy,2016,B206791763,Beebe
wwellesley1762,Wellesley1762,Wendy,2016,B206791762,Freeman
wwellesley1761,Wellesley1761,Wendy,2017,B206791761,McAfee
wwellesley1760,Wellesley1760,Wendy,2016,B206791760,Munger
wwellesley1759,Wellesley1759,Wendy,2016,B206791759,Munger
wwellesley1758,Wellesley1758,Wendy,2016,B206791758,Stone Davis
wwellesley1757,Wellesley1757,Wendy,2017,B206791757,Munger
wwellesley1756,Wellesley1756,Wendy,2016,B206791756,Bates
wwellesley1755,Wellesley1755,Wendy,2017,B206791755,Bates
wwellesley1754,Wellesley1754,Wendy,2016,B206791754,Cazenove
wwellesley1753,Wellesley1753,Wendy,2017,B206791753,Stone Davis
wwellesley1752,Wellesley1752,Wendy,2017,B206791752,Severance
wwellesley1751,Wellesley1751,Wendy,2018,B206791751,Munger
wwellesley1750,Wellesley1750,Wendy,2016,B206791750,Shafer
wwellesley1749,Wellesley1749,Wendy,2017,B206791749,Claflin
wwellesley1748,Wellesley1748,Wendy,2016,B206791748,Dower
wwellesley1747,Wellesley1747,Wendy,2016,B206791747,Cazenove
wwellesley1746,Wellesley1746,Wendy,2017,B206791746,Bates
wwellesley1745,Wellesley1745,Wendy,2016,B206791745,McAfee
wwellesley1744,Wellesley1744,Wendy,2017,B206791744,Stone Davis
wwellesley1743,Wellesley1743,Wendy,2017,B206791743,McAfee
wwellesley1742,Wellesley1742,Wendy,2018,B206791742,Lake House
wwellesley1741,Wellesley1741,Wendy,2018,B206791741,Claflin
wwellesley1740,Wellesley1740,Wendy,2016,B206791740,Beebe
wwellesley1739,Wellesley1739,Wendy,2017,B206791739,Pomeroy
wwellesley1738,Wellesley1738,Wendy,2017,B206791738,Pomeroy
wwellesley1737,Wellesley1737,Wendy,2016,B206791737,Dower
wwellesley1736,Wellesley1736,Wendy,2018,B206791736,Stone Davis
wwellesley1735,Wellesley1735,Wendy,2016,B206791735,Munger
wwellesley1734,Wellesley1734,Wendy,2017,B206791734,Lake House
wwellesley1733,Wellesley1733,Wendy,2017,B206791733,Munger
wwellesley1732,Wellesley1732,Wendy,2016,B206791732,Tower
wwellesley1731,Wellesley1731,Wendy,2017,B206791731,Stone Davis
wwellesley1730,Wellesley1730,Wendy,2017,B206791730,Shafer
wwellesley1729,Wellesley1729,Wendy,2016,B206791729,Munger
wwellesley1728,Wellesley1728,Wendy,2016,B206791728,Munger
wwellesley1727,Wellesley1727,Wendy,2017,B206791727,Claflin
wwellesley1726,Wellesley1726,Wendy,2016,B206791726,Tower
wwellesley1725,Wellesley1725,Wendy,2016,B206791725,McAfee
wwellesley1724,Wellesley1724,Wendy,2016,B206791724,Cazenove
wwellesley1723,Wellesley1723,Wendy,2017,B206791723,Bates
wwellesley1722,Wellesley1722,Wendy,2017,B206791722,McAfee
wwellesley1721,Wellesley1721,Wendy,2017,B206791721,Freeman
wwellesley1720,Wellesley1720,Wendy,2016,B206791720,Beebe
wwellesley1719,Wellesley1719,Wendy,2016,B206791719,Munger
wwellesley1718,Wellesley1718,Wendy,2018,B206791718,Shafer
wwellesley1717,Wellesley1717,Wendy,2017,B206791717,Tower
wwellesley1716,Wellesley1716,Wendy,2016,B206791716,Beebe
wwellesley1715,Wellesley1715,Wendy,2016,B206791715,Bates
wwellesley1714,Wellesley1714,Wendy,2016,B206791714,Severance
wwellesley1713,Wellesley1713,Wendy,2018,B206791713,Beebe
wwellesley1712,Wellesley1712,Wendy,2017,B206791712,Bates
wwellesley1711,Wellesley1711,Wendy,2016,B206791711,Stone Davis
wwellesley1710,Wellesley1710,Wendy,2016,B206791710,Munger
wwellesley1709,Wellesley1709,Wendy,2017,B206791709,Beebe
wwellesley1708,Wellesley1708,Wendy,2018,B206791708,Bates
wwellesley1707,Wellesley1707,Wendy,2016,B206791707,Munger
wwellesley1706,Wellesley1706,Wendy,2016,B206791706,Pomeroy
wwellesley1705,Wellesley1705,Wendy,2018,B206791705,Stone Davis
wwellesley1704,Wellesley1704,Wendy,2018,B206791704,Freeman
wwellesley1703,Wellesley1703,Wendy,2017,B206791703,Munger
wwellesley1702,Wellesley1702,Wendy,2017,B206791702,Freeman
wwellesley1701,Wellesley1701,Wendy,2016,B206791701,McAfee
wwellesley1700,Wellesley1700,Wendy,2018,B206791700,McAfee
wwellesley1699,Wellesley1699,Wendy,2016,B206791699,McAfee
wwellesley1698,Wellesley1698,Wendy,2016,B206791698,Freeman
wwellesley1697,Wellesley1697,Wendy,2016,B206791697,Bates
wwellesley1696,Wellesley1696,Wendy,2017,B206791696,Shafer
wwellesley1695,Wellesley1695,Wendy,2016,B206791695,McAfee
wwellesley1694,Wellesley1694,Wendy,2018,B206791694,Freeman
wwellesley1693,Wellesley1693,Wendy,2016,B206791693,Freeman
wwellesley1692,Wellesley1692,Wendy,2016,B206791692,Pomeroy
wwellesley1691,Wellesley1691,Wendy,2017,B206791691,Dower
wwellesley1690,Wellesley1690,Wendy,2016,B206791690,McAfee
wwellesley1689,Wellesley1689,Wendy,2018,B206791689,Shafer
wwellesley1688,Wellesley1688,Wendy,2016,B206791688,Freeman
wwellesley1687,Wellesley1687,Wendy,2018,B206791687,Tower
wwellesley1686,Wellesley1686,Wendy,2018,B206791686,Pomeroy
wwellesley1685,Wellesley1685,Wendy,2016,B206791685,Pomeroy
wwellesley1684,Wellesley1684,Wendy,2016,B206791684,Beebe
wwellesley1683,Wellesley1683,Wendy,2018,B206791683,Pomeroy
wwellesley1682,Wellesley1682,Wendy,2016,B206791682,Tower
wwellesley1681,Wellesley1681,Wendy,2018,B206791681,Beebe
wwellesley1680,Wellesley1680,Wendy,2016,B206791680,Beebe
wwellesley1679,Wellesley1679,Wendy,2017,B206791679,Bates
wwellesley1678,Wellesley1678,Wendy,2018,B206791678,Freeman
wwellesley1677,Wellesley1677,Wendy,2016,B206791677,Bates
wwellesley1676,Wellesley1676,Wendy,2017,B206791676,Stone Davis
wwellesley1675,Wellesley1675,Wendy,2016,B206791675,Dower
wwellesley1674,Wellesley1674,Wendy,2016,B206791674,Cazenove
wwellesley1673,Wellesley1673,Wendy,2017,B206791673,Severance
wwellesley1672,Wellesley1672,Wendy,2017,B206791672,Tower
wwellesley1671,Wellesley1671,Wendy,2016,B206791671,Claflin
wwellesley1670,Wellesley1670,Wendy,2018,B206791670,Cazenove
wwellesley1669,Wellesley1669,Wendy,2016,B206791669,Beebe
wwellesley1668,Wellesley1668,Wendy,2017,B206791668,Pomeroy
wwellesley1667,Wellesley1667,Wendy,2017,B206791667,Dower
wwellesley1666,Wellesley1666,Wendy,2017,B206791666,Tower
wwellesley1665,Wellesley1665,Wendy,2017,B206791665,McAfee
wwellesley1664,Wellesley1664,Wendy,2016,B206791664,Beebe
wwellesley1663,Wellesley1663,Wendy,2016,B206791663,Severance
wwellesley1662,Wellesley1662,Wendy,2018,B206791662,Pomeroy
wwellesley1661,Wellesley1661,Wendy,2016,B206791661,Dower
wwellesley1660,Wellesley1660,Wendy,2017,B206791660,Tower
wwellesley1659,Wellesley1659,Wendy,2016,B206791659,Bates
wwellesley1658,Wellesley1658,Wendy,2017,B206791658,Dower
wwellesley1657,Wellesley1657,Wendy,2016,B206791657,Dower
wwellesley1656,Wellesley1656,Wendy,2016,B206791656,McAfee
wwellesley1655,Wellesley1655,Wendy,2018,B206791655,Pomeroy
wwellesley1654,Wellesley1654,Wendy,2016,B206791654,McAfee
wwellesley1653,Wellesley1653,Wendy,2016,B206791653,Claflin
wwellesley1652,Wellesley1652,Wendy,2016,B206791652,Freeman
wwellesley1651,Wellesley1651,Wendy,2016,B206791651,Stone Davis
wwellesley1650,Wellesley1650,Wendy,2018,B206791650,Dower
wwellesley1649,Wellesley1649,Wendy,2016,B206791649,Beebe
wwellesley1648,Wellesley1648,Wendy,2018,B206791648,Shafer
wwellesley1647,Wellesley1647,Wendy,2016,B206791647,Dower
wwellesley1646,Wellesley1646,Wendy,2016,B206791646,Cazenove
wwellesley1645,Wellesley1645,Wendy,2016,B206791645,Lake House
wwellesley1644,Wellesley1644,Wendy,2017,B206791644,Cazenove
wwellesley1643,Wellesley1643,Wendy,2017,B206791643,Pomeroy
wwellesley1642,Wellesley1642,Wendy,2016,B206791642,Freeman
wwellesley1641,Wellesley1641,Wendy,2016,B206791641,Shafer
wwellesley1640,Wellesley1640,Wendy,2017,B206791640,Dower
wwellesley1639,Wellesley1639,Wendy,2017,B206791639,Bates
wwellesley1638,Wellesley1638,Wendy,2016,B206791638,Stone Davis
wwellesley1637,Wellesley1637,Wendy,2016,B206791637,Munger
wwellesley1636,Wellesley1636,Wendy,2016,B206791636,Dower
wwellesley1635,Wellesley1635,Wendy,2017,B206791635,Shafer
wwellesley1634,Wellesley1634,Wendy,2016,B206791634,Pomeroy
wwellesley1633,Wellesley1633,Wendy,2017,B206791633,Shafer
wwellesley1632,Wellesley1632,Wendy,2018,B206791632,Severance
wwellesley1631,Wellesley1631,Wendy,2016,B206791631,Claflin
wwellesley1630,Wellesley1630,Wendy,2016,B206791630,Claflin
wwellesley1629,Wellesley1629,Wendy,2017,B206791629,Tower
wwellesley1628,Wellesley1628,Wendy,2017,B206791628,Bates
wwellesley1627,Wellesley1627,Wendy,2016,B206791627,Dower
wwellesley1626,Wellesley1626,Wendy,2016,B206791626,McAfee
wwellesley1625,Wellesley1625,Wendy,2016,B206791625,Munger
wwellesley1624,Wellesley1624,Wendy,2017,B206791624,Bates
wwellesley1623,Wellesley1623,Wendy,2016,B206791623,Beebe
wwellesley1622,Wellesley1622,Wendy,2018,B206791622,Severance
wwellesley1621,Wellesley1621,Wendy,2018,B206791621,Pomeroy
wwellesley1620,Wellesley1620,Wendy,2016,B206791620,Stone Davis
wwellesley1619,Wellesley1619,Wendy,2016,B206791619,Pomeroy
wwellesley1618,Wellesley1618,Wendy,2016,B206791618,McAfee
wwellesley1617,Wellesley1617,Wendy,2018,B206791617,Bates
wwellesley1616,Wellesley1616,Wendy,2017,B206791616,McAfee
wwellesley1615,Wellesley1615,Wendy,2016,B206791615,Stone Davis
wwellesley1614,Wellesley1614,Wendy,2016,B206791614,Cazenove
wwellesley1613,Wellesley1613,Wendy,2018,B206791613,Munger
wwellesley1612,Wellesley1612,Wendy,2016,B206791612,Shafer
wwellesley1611,Wellesley1611,Wendy,2016,B206791611,Lake House
wwellesley1610,Wellesley1610,Wendy,2018,B206791610,Bates
wwellesley1609,Wellesley1609,Wendy,2018,B206791609,Munger
wwellesley1608,Wellesley1608,Wendy,2018,B206791608,Pomeroy
wwellesley1607,Wellesley1607,Wendy,2018,B206791607,Lake House
wwellesley1606,Wellesley1606,Wendy,2016,B206791606,Tower
wwellesley1605,Wellesley1605,Wendy,2017,B206791605,Shafer
wwellesley1604,Wellesley1604,Wendy,2016,B206791604,Stone Davis
wwellesley1603,Wellesley1603,Wendy,2017,B206791603,Pomeroy
wwellesley1602,Wellesley1602,Wendy,2016,B206791602,Cazenove
wwellesley1601,Wellesley1601,Wendy,2017,B206791601,Stone Davis
wwellesley1600,Wellesley1600,Wendy,2018,B206791600,Pomeroy
wwellesley1599,Wellesley1599,Wendy,2016,B206791599,Dower
wwellesley1598,Wellesley1598,Wendy,2017,B206791598,Stone Davis
wwellesley1597,Wellesley1597,Wendy,2017,B206791597,Freeman
wwellesley1596,Wellesley1596,Wendy,2016,B206791596,Pomeroy
wwellesley1595,Wellesley1595,Wendy,2016,B206791595,Munger
wwellesley1594,Wellesley1594,Wendy,2016,B206791594,Bates
wwellesley1593,Wellesley1593,Wendy,2016,B206791593,Tower
wwellesley1592,Wellesley1592,Wendy,2016,B206791592,Tower
