First Line of Blah-de-blah
wwellesley67,Wellesley67,Wendy,2016,B2067967,Cazenove
wwellesley66,Wellesley66,Wendy,2018,B2067966,Cazenove
wwellesley65,Wellesley65,Wendy,2018,B2067965,Lake House
wwellesley64,Wellesley64,Wendy,2016,B2067964,Claflin
wwellesley63,Wellesley63,Wendy,2017,B2067963,Severance
wwellesley62,Wellesley62,Wendy,2018,B2067962,Pomeroy
wwellesley61,Wellesley61,Wendy,2016,B2067961,Munger
wwellesley60,Wellesley60,Wendy,2017,B2067960,Lake House
wwellesley59,Wellesley59,Wendy,2016,B2067959,McAfee
wwellesley58,Wellesley58,Wendy,2018,B2067958,Shafer
wwellesley57,Wellesley57,Wendy,2017,B2067957,Pomeroy
wwellesley56,Wellesley56,Wendy,2016,B2067956,Freeman
wwellesley55,Wellesley55,Wendy,2016,B2067955,Stone Davis
wwellesley54,Wellesley54,Wendy,2018,B2067954,Bates
wwellesley53,Wellesley53,Wendy,2018,B2067953,Pomeroy
wwellesley52,Wellesley52,Wendy,2017,B2067952,Cazenove
wwellesley51,Wellesley51,Wendy,2016,B2067951,Dower
wwellesley50,Wellesley50,Wendy,2016,B2067950,Munger
wwellesley49,Wellesley49,Wendy,2017,B2067949,Severance
wwellesley48,Wellesley48,Wendy,2016,B2067948,Dower
wwellesley47,Wellesley47,Wendy,2016,B2067947,McAfee
wwellesley46,Wellesley46,Wendy,2016,B2067946,Dower
wwellesley45,Wellesley45,Wendy,2018,B2067945,Claflin
wwellesley44,Wellesley44,Wendy,2016,B2067944,Freeman
wwellesley43,Wellesley43,Wendy,2016,B2067943,Dower
wwellesley42,Wellesley42,Wendy,2017,B2067942,Munger
wwellesley41,Wellesley41,Wendy,2017,B2067941,Tower
wwellesley40,Wellesley40,Wendy,2016,B2067940,Freeman
wwellesley39,Wellesley39,Wendy,2016,B2067939,McAfee
wwellesley38,Wellesley38,Wendy,2016,B2067938,Pomeroy
wwellesley37,Wellesley37,Wendy,2016,B2067937,Severance
wwellesley36,Wellesley36,Wendy,2016,B2067936,Shafer
wwellesley35,Wellesley35,Wendy,2016,B2067935,McAfee
wwellesley34,Wellesley34,Wendy,2017,B2067934,Tower
wwellesley33,Wellesley33,Wendy,2016,B2067933,Shafer
wwellesley32,Wellesley32,Wendy,2017,B2067932,McAfee
wwellesley31,Wellesley31,Wendy,2016,B2067931,Beebe
wwellesley30,Wellesley30,Wendy,2016,B2067930,Claflin
wwellesley29,Wellesley29,Wendy,2016,B2067929,Stone Davis
wwellesley28,Wellesley28,Wendy,2017,B2067928,Shafer
wwellesley27,Wellesley27,Wendy,2016,B2067927,Tower
wwellesley26,Wellesley26,Wendy,2017,B2067926,Pomeroy
wwellesley25,Wellesley25,Wendy,2016,B2067925,Freeman
wwellesley24,Wellesley24,Wendy,2016,B2067924,Shafer
wwellesley23,Wellesley23,Wendy,2016,B2067923,Pomeroy
wwellesley22,Wellesley22,Wendy,2016,B2067922,Tower
wwellesley21,Wellesley21,Wendy,2016,B2067921,Pomeroy
wwellesley20,Wellesley20,Wendy,2017,B2067920,Lake House
wwellesley19,Wellesley19,Wendy,2016,B2067919,Munger
wwellesley18,Wellesley18,Wendy,2016,B2067918,Beebe
wwellesley17,Wellesley17,Wendy,2016,B2067917,Beebe
wwellesley16,Wellesley16,Wendy,2017,B2067916,Stone Davis
wwellesley15,Wellesley15,Wendy,2016,B2067915,Claflin
wwellesley14,Wellesley14,Wendy,2016,B2067914,McAfee
wwellesley13,Wellesley13,Wendy,2018,B2067913,Claflin
wwellesley12,Wellesley12,Wendy,2016,B2067912,Dower
wwellesley11,Wellesley11,Wendy,2016,B2067911,Cazenove
wwellesley10,Wellesley10,Wendy,2016,B2067910,Stone Davis
wwellesley9,Wellesley9,Wendy,2018,B206799,Cazenove
wwellesley8,Wellesley8,Wendy,2017,B206798,Severance
wwellesley7,Wellesley7,Wendy,2018,B206797,Severance
wwellesley6,Wellesley6,Wendy,2016,B206796,Shafer
wwellesley5,Wellesley5,Wendy,2017,B206795,Dower
wwellesley4,Wellesley4,Wendy,2018,B206794,Freeman
wwellesley3,Wellesley3,Wendy,2016,B206793,Shafer
wwellesley2,Wellesley2,Wendy,2017,B206792,Pomeroy
wwellesley1,Wellesley1,Wendy,2016,B206791,Dower
